question,choices,answer
What raises metabolism?,"['cigarettes', 'chlorophyll', 'chemical energy', 'aerobic capacity', 'fossil fuels', 'fully cooking the oysters', 'smoking cigarettes', 'excess body weight']",H
What type of orgasnisms are Scyphozoans?,"['angiosperm', 'lamphreys', 'weater', 'aquatic', 'hagfish', 'cladistics', 'secreting', 'vorticella']",D
What causes the refraction of light?,"['focusing a lens', 'chemical energy', 'fossil fuels', 'all liquids', 'a solute', 'chemical changes', 'an electron lens', 'squids']",D
What is a process of removing wastes and excess water from the body?,"['hydration', 'urination', 'incontinence', 'trash can', 'vaporization', 'cooking', 'body waste', 'exfoliation']",B
An example of  an organism that uses energy and inorganic molecules to make food is a,"['green plant', 'plants', 'mammal', 'peachleaf willow', 'crustacean', 'bacteria', 'reptile', 'rabbit']",A
Plants have flowers for what?,"['warmth', 'reproduction', 'hiding', 'eating', 'reproduce', 'seeing', 'survival', 'food and shelter']",B
What do plants require to grow?,"['rays or beams', 'aqueous solution', 'energy', 'nutrients', 'chlorophyll', 'energy', 'sunlight', 'direct energy']",E
What can amphibians permeable skin do?,"['display wealth', 'make money', 'resistance', 'help them fly', 'vibrates', 'harm them', 'it expands', 'damages them']",F
What is the final stage of cell division in eukaryotes as well as prokaryotes?,"['cytoplasmic division', 'peachleaf willow', 'translation', 'veins and arteries', 'cell wall', 'leptospirosis', 'rapid expansion', 'reproduction']",A
What animal lives in a similar climate to polar bears?,"['lion', 'lemurs', 'mohs', 'lynx', 'cows', 'house cat', 'humans', 'marine']",D
What can infect and destroy helper T cells?,"['tissues', 'anemia', 'antibodies', 'cigarettes', 'flagella', 'chemical energy', 'vipers', 'adding heat']",C
What does a warm body temperature do?,"['helps a species to thrive', 'cools down the body', 'make a species endangered', ""increase user's heart rate"", 'heat the body', 'causes a species to go extinct', 'depress neuronal excitability', 'heat is produced']",A
What does a stove use fire for?,"['warmth', 'coal', 'cooking', 'food', 'energy', 'burning itself', 'support', 'pellets']",C
What has a negative impact on the body?,"['disease-causing microorganisms', 'air', 'water', 'wind and erosion', 'food', 'smallest agents of disease', 'exposure to cold', 'influenza orthomyxoviruses']",A
what is essential for evolution to occur?,"['random changes in genes', ""that material's properties"", 'cancer', 'remains of prehistoric life', 'h2o', 'plant reproduction', 'revolutions', 'the environment']",A
What does uneven heating of earth's crust cause?,"['force', 'harm', 'rain', 'snowstorm', 'cracks', 'wind', 'injury', 'hurricanes']",F
What is controlled by two more more genes?,"['lizards', 'keratin', 'flowers', 'flagella', 'enzymes', 'skin color', 'wild canines', 'insects']",F
What can provide a renewable resource?,"['by coral exoskeletons', 'oil', 'fossil fuel', 'damming a river', 'gas', 'peachleaf willow', 'sunlight', 'electrical energy']",D
What are sunlight and rain?,"['colors', 'pretty', 'fake', 'unnecessary', 'energy', 'photons', 'energy', 'dry']",B
changing from a liquid into a solid by reducing heat energy what?,"['heats up', 'evaporation', 'dehydration', 'warms', 'kinetic energy', 'melts', 'boiling', 'solidifies']",H
What can cause lakes to form?,"['flooding', 'loose soil', 'rainfall', 'break off', 'heat', 'erosion', 'beavers', 'spring']",G
What causes food to spoil?,"['influenza', 'dehydration', 'pesticides', 'disease', 'viruses', 'bacteria', 'toxins', 'sea squirts']",F
Water and time can work together to create what?,"['a wave', 'canyon', 'matter', 'heat', 'soils', 'mercury', 'iron', 'desert']",B
The ability of organisms to do what changes over time?,"['sleep', 'reusing materials', 'adapt to sound', 'change habitats', 'move to different locations', 'competing for resources', 'adapt to environment', 'allow growth']",G
Some _ are nearly microscopic,"['gastropod shells', 'invertebrates', 'peachleaf willow', 'homogenous', 'barnacles', ""an organism's body"", 'veins and arteries', 'reproduce']",B
uneven heating of the Earth 's surface causes what?,"['energy', 'greenhouse gases', 'energy', 'temperature', 'flooding', 'autumn', 'global warming', 'destruction']",H
Where does the energy in ecosytems come from?,"['plants', 'expelled', 'heat', 'recycling', 'glucose', 'trees', 'food', 'state']",A
"If you want to use a gasoline engine, what must you do with the gasoline?","['drain the gasoline', 'wash the gasoline', 'cool down the gasoline', 'move to different locations', 'adding heat', 'ignite the gasoline', 'vaporization', 'evaporation']",F
An electrical device can be powered with what device?,"['direct energy', 'electrically', 'broken', 'electroverse', 'hydrogen and oxygen', 'operated', 'electromagnetic energy', 'electro-chemical']",H
Plants detect and respond to,"['sub-units of species', 'ocean tides', 'volcanic activity', 'heat and light', 'plate shifts', 'microorganisms', 'the rotation of the earth', 'temperature changing']",G
What forms when plants are covered in layers of sediment over time?,"['conifers', 'watershred', 'fossils', 'h2o', 'echinoids', 'bubbles', 'loose soil', 'bones']",C
What eventually decomposes?,"['carbon', 'food', 'bushes', 'fungus', 'fungi', 'time', 'metal', 'space']",B
Which living creatures can be found in wetlands?,"['animals', 'ferns', 'ducks', 'oceans', 'trees', 'rivers', 'lakes', 'crocodiles']",A
What increases biodiversity?,"['reproduction', 'cross-pollination', 'by coral exoskeletons', 'gene flow', 'quality of life', 'self-pollination', 'asexual reproduction', 'extinction']",B
climate is the average what over a long period of time?,"[""earth's atmosphere circulation"", 'by wind and rain', 'heat and pressure', 'bacteria', 'temperature changing', ""earth's density"", 'characteristics', 'gravity']",A
What is secreted by organisms like frogspawn to become a reef?,"['exocrine glands', 'food and shelter', 'exoskeleton', 'bones', 'energy', 'chemical energy', 'plasma', 'energy']",C
What controls anti-aging?,"['a computer', 'air', 'chemical messengers', 'ice', 'an electric stove', 'electrical energy', 'water', 'chemical energy']",C
What causes loss of beaches?,"['pollution', 'deforestation', 'solar flares', 'sunlight', 'animal activity', 'physical weathering', 'wind and rain', 'flooding']",G
What shapes are bluebells?,"['conifers', 'barrel', 'bushes', 'trees', 'complex', 'lmestone', 'flowers', 'seeds']",B
which of the following gases does an animal need to survive?,"['oxygen', 'blood', 'carbon monoxide', 'food', 'glycogen', 'helium', 'h20', 'warm']",A
What senses pressure?,"['matter vibrating', 'critical organs', 'force', 'rocks', 'fur seals', ""the body's largest organ"", 'thread-like nerves', 'area']",G
