question,choices,answer
how to make apple moons,"['slice an apple into crescents spread with peanut or almond butter and press granola on top', 'slice an apple into apple jelly from juice spread with peanut or almond butter and press granola on top']",A
"To prepare a trailer for camping,","['make sure that the connections and power are working', 'make sure that the trailer is clean and attractive looking']",A
What to do to stay hydrated?,"['one should drink at least 3 litres of water everyday', 'one should drink at least 3 gallons of water everyday']",A
"When making a modern planter box, what type of wood should I get?","['since this is for the outdoors and will have regular exposure to water you should get something that will hold up well such as cedar', 'since this is for the outdoors and will have regular exposure to water you should get something that will hold up well such as particle board']",A
"To rinse potatoes, you can","['scrub with cold water', 'scrub with boiling water']",A
"To entertain guests during Christmas break,","['leave a scary movie marathon playing', 'prepare some board games to play']",B
How long should the dimensions of the wood be to build an easy cleaning guinea pig cage?,"['you need 1x2 pine 1x4 pine and 1x8 plywood to build a guinea pig cage', 'you should use wood and pine that are a couple of feet long for the guinea pig cage']",A
How can you get rid of dust mites in pillows and bedding?,"['airing out bedding is even more effective than washing when it comes to killing dust mites reducing 951 percent of their numbers after an overnight stay in air', 'freezing bedding is even more effective than washing when it comes to killing dust mites reducing 951 percent of their numbers after an overnight stay in a freezer']",B
"To create graham cracker crumbs, you can","['place graham crackers in a box and use a rolling pin', 'place graham crackers in a bag and use a rolling pin']",B
"To charge the battery of a smartphone,","['you should plug a usb cable in a power supply plug the supply in an outlet plug the cable into the wireless charging pad and lay the phone on it', 'you should plug a usb cable in a power supply plug the supply in an extension cord and plug the other end of the usb cable directly into the phone']",A
How to protect your eyes while using woodworking tools.,"['you can protect your eyes while using woodworking tools by wearing safety glasses', 'you can protect your eyes while using woodworking tools by keeping your eyelids tightly closed to keep out sawdust']",A
wire,"['can be used to tie up net for cheese making', 'can be used to tie up cheese cloth for cheese making']",B
How to strength train,"['do push-ups to strengthen your arms and chest', 'do push-ups to strengthen your legs and hands']",A
How can I find the end of tape easier?,"['place a paper clip on the end', 'place a staple on the end']",A
"To purchase electronics and furniture at cheap prices,","['purchase the items online with amazon instead of in a store', 'purchase the items at thrift stores instead of buying them new']",B
How to make asian sauce to brush over ribs.,"['in a bowl mix soy sauce oyster sauce sugar salt and smashed garlic use a brush and coat sparingly over a rack of ribs', 'in a bowl mix soy sauce oyster sauce sugar salt and smashed garlic pour the bowl of sauce over the rack of ribs']",A
paint eyes on rock,"['make 2 little dots with white lamp oil let dry and then make a black dot in the center of each white dot', 'make 2 little dots with white waterproof paint let dry and then make a black dot in the center of each white dot']",B
To make seed starter pots,"['use balled toilet paper  with some soil and a seed', 'use a toilet paper roll with some soil and a seed']",B
Reuse garden pots.,"['soak pots in bleach before using again', 'soak pots in white wine before using again']",A
Make a quick and dirty lantern,"['place your smartphone into music mode place it under a table and then place a bottle of water over the phone for a makeshift lantern', 'place your smartphone into flashlight mode place it onto a table and then place a bottle of water over the phone for a makeshift lantern']",B
How can I tell if a watermelon will be watery?,"['the taller it is the higher the water content', 'the shorter it is the higher the water content']",A
How can you carry a gallon of milk if your hands are full?,"['carabiners will connect the jug to the loop at the back of your shoes and hook onto the handle of the milk jug', 'carabiners will connect the jug to the loop at the back of your back pack and hook onto the handle of the milk jug']",B
What's a good way to organize baking pans in a small kitchen?,"['place some gorilla glue on the side of a cabinet wall or door and use it to hold your aluminum bakeware', 'place adhesive magnets on the side of a cabinet wall or door and use them to hold your magnet-friendly bakeware']",B
What can you do when someone presses all the buttons on the elevator then gets off and you are in a hurry?,"['you can avoid stopping at all the floors by pressing the ones you want to skip twice it will avoid the stop there', 'you can avoid passing all the floors by pressing the ones you want to skip twice it will avoid the passing of the elevator there']",A
"To clean dust out of your keyboard,","['use a can of compressed air to blow the dust out of the keyboard', 'use a can of spray paint to blow the dust out of the keyboard']",A
How do I bake the puff pastry when making strawberry napoleons?,"['place the squares of puff pastry on a silicone mat lined sheet pan and place in the oven you can also use letterhead paper if you prefer', 'place the squares of puff pastry on a silicone mat lined sheet pan and place in the oven you can also use parchment paper if you prefer']",B
